"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X3.2.1.93",1893.66666666666,1956.46666666667,1523.33333333333,9394.66666666666,1437.73333333333,1976.10357727379,3237.73333333333,4184.93333333333,2588.2,2417.73333333333,3929.95208479464,4112.36474164134,2715.06666666666,1479.34523809524,13648.3748733536,3110.6,4348.11794871795,14874.5428571429,340.048717948717,7138.66666666667,2482.83076923077,3065.33333333333,3515.6,404.230769230769,120.666666666667,335.584599797366,872.706666666666,1329.86666666667,1505.02307692308,649.2,6078.4,1798.33333333333,105.666666666667,660.38986828774,1924.8,1097.06666666667,430.133333333333,5083.13333333333,2011.06666666667,3380.06666666667,11628.2,1411.526443769,3816.526443769,1017.69230769231,3364.8,374.576923076923,8058.49364040215,809.88672745694,119,3074.4,5541.3,5446.79047619048,737.164741641337,3837.03846153846,557.533333333333,1675.2,3885.10055724417,91.9999999999999,1705.28449848024,6657.7,5666.2,3378.76676798379,3074.74285714286,1273.21666666667,3532.76666666667,456,2602.18844984802,1876.46666666666,10657.2056581716,2078.4,8955.13333333333,6669.05,625.2,4770.43960720131,2893.67619047619,706.4,3822.7,284.6,3602.90293819655,645.712906242693,170.133333333333,2116.58205128205,4852.73333333333,5312.20555555556,1697.5,2375.23333333333,350.333333333333,3147.8,3904,96.9999999999999,0,2918.33333333333,16752.9333333333,0,2708.93333333333,2206.46666666667,608.333333333333,263,0,3358.6,0,5822.33333333333,595.999999999999,3286.86666666667,478.666666666666,1476.66666666667,4135.8,0,7175.93333333333,0,4984.6,3820.33333333333,5055.53333333333,2972.2,791.799999999999,1452.93333333333,0,0,0,3497.93333333333,0,2292.4,4713.05714285714,0,0,4575.66666666666,262,3937.46666666666,648.999999999999,102.666666666667,121,1028.66666666667,1894,6311.66666666666,5108.66666666666,0
"X1.14.13.15",1222.44444444444,1029.27777777778,1015.55555555555,2331.27777777778,104.888888888889,4478.51282051282,931.555555555555,1857.75138888889,601.999999999999,1838.72222222222,1084.51709401709,0,1591.11111111111,631.11111111111,9355.77777777777,1132,1767.81196581196,4855.99999999999,159.632478632479,274.444444444444,696.820512820512,22.2222222222222,851.166666666666,208.820512820513,80.4444444444444,132.444444444444,422.084444444444,675.777777777777,916.28205128205,0,2610.66666666666,1036.88888888889,70.4444444444444,149.555555555555,685.999999999999,453.777777777777,105.555555555555,2418.88888888889,231.777777777778,768.444444444444,6395.33333333333,904.666666666666,1470,678.461538461538,1672,249.717948717948,1823.05128205128,243.111111111111,79.3333333333332,2518.5,2006.66666666666,654.222222222221,38,1370.69230769231,54.2222222222222,898.666666666666,2959.81111111111,61.3333333333333,965.999999999999,2174.33333333333,3675.33333333333,1669.55555555555,1192.66666666667,2261.77777777778,1113.77777777778,0,1295.33333333333,1204.94444444444,5850.41025641025,913.999999999999,3074.88888888889,2758.66666666666,112.666666666667,4402.20512820513,837.555555555555,262,805.499999999999,143.333333333333,1750.88888888889,48.6410256410256,94.8888888888888,1395.18803418803,1992.22222222222,39.3333333333333,1054.66666666667,804.888888888888,196.888888888889,1410,0,64.6666666666666,0,1945.55555555555,5312.88888888888,0,147.555555555555,410.444444444444,405.555555555555,175.333333333333,0,2118.66666666666,0,3881.55555555555,397.333333333333,75.111111111111,319.111111111111,984.444444444443,2296.66666666666,0,133.555555555555,0,2816.66666666666,2546.88888888889,522.888888888888,144,322.666666666666,102.222222222222,0,0,0,1704.22222222222,0,0.666666666666666,3032,0,0,3050.44444444444,174.666666666666,2035.11111111111,432.666666666666,68.4444444444444,80.6666666666666,685.777777777777,1262.66666666667,2295.11111111111,3405.77777777777,0
"X5.4.99.8",0,0,0,1.375,0,17.9230769230769,0,0,0,0,4.23076923076923,0,0,0,0,0,180.461538461539,0,34.0384615384616,0,14.0769230769231,0,0,10.0769230769231,0,0,0,0,31.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.2307692307693,0,8.1923076923077,35.1923076923077,0,0,0,0,0,0,73.3461538461539,0,0,0,0,0,16.5,0,0,0,0,0,0,0,0,100.538461538462,0,0,0,0,42.7692307692308,0,0,0,0,0,9.65384615384616,0,4.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4.1.3.3",40,0,0,1.375,0,0,0,0,0,0,0,0,0,135.5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,48.5,35,0,0,0,0,0,0,27.5,0,0,0,0,73,0,0,0,0,0,0,111.611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.255",3202.5,2608.43333333333,2700.4,7326.2,330.4,2876.82307692308,2934.4,5764.55,1896.3,5580.5,2802.13076923077,0,4560.4,1620.6,27852,2848.2,4612.16153846154,15296.4,303.838461538462,827.1,2120.37692307692,70,2628.1,604.376923076923,253.4,417.2,1267.7,2128.7,2684.50769230769,0,8223.6,2627.6,221.9,471.1,2160.9,1166.4,332.5,6407.5,730.1,2015.6,13618.5,2849.7,4630.5,1298.39743589744,5266.8,743.192307692308,4693.29230769231,765.8,249.9,6623.4,6321,2060.8,130.033333333333,3928.94615384615,170.8,2830.8,3934.1,193.2,3042.9,7943.3,2879,5259.1,3013.5,982.1,3474.2,0,4080.3,2989.1,17895.9384615385,2692.6,9685.9,8689.8,354.9,7913.56923076923,2090.1,806.9,2380.9,451.5,5515.3,102.053846153846,1440.1,4373.43846153846,5192.7,305.3,3322.2,2535.4,443,4108.5,0,203.7,0,6548.3,13732.2,0,464.8,1292.9,1277.5,552.3,0,7767.6,0,12226.9,1251.6,696.2,842.2,3598.2,5167.5,0,1036.3,0,7304.3,5796.5,1647.1,453.6,1016.4,322,0,270,0,4541.9,0,2.1,0,0,0,6863.5,797.2,5257.4,1362.9,215.6,254.1,2160.2,2841,6081.6,7923.2,546.2
"X1.14.13.13",761.888888888888,1041.22222222222,646.244444444444,7749.99722222222,1364.31111111111,810.723076923077,2585.64444444444,2974.94861111111,2166.8,1348.51111111111,3228.67521367521,3969,1450.75555555555,382.422222222222,7632.55555555555,1999,3003.62264957265,9028.2,201.682905982906,6948.08888888889,1986.61025641026,3049.77777777778,2974.46666666667,252.010256410256,64.3555555555555,105.955555555555,541.355555555555,856.822222222222,833.474358974359,649.2,4250.93333333333,859.644444444444,56.3555555555555,540.044444444444,1318.6,691.755555555555,356.244444444444,2985.91111111111,988.822222222222,2707.15555555556,8601.86666666666,759.533333333333,1669.8,339.230769230769,2194.4,194.858974358974,1175.12564102564,608.088888888889,63.4666666666666,1412.2,4071.13333333333,1685.97777777778,668.2,2833.54615384615,519.577777777778,1046.13333333333,2188.88888888889,49.0666666666666,1012.2,5519.63333333333,4530.53333333333,2191.04444444444,1389.93333333333,982.222222222222,2689.22222222222,456,1036.26666666667,894.555555555555,6409.80512820513,1400.93333333333,6802.71111111111,4696.73333333333,546.333333333333,2899.30256410256,1731.51111111111,516.866666666667,3131.33333333333,184.266666666667,2330.31111111111,550.920512820513,484.111111111111,1137.52735042735,3097.24444444444,5180.33333333333,843.733333333333,1800.31111111111,98.4444444444443,2049.8,3904,51.7333333333333,0,1696.37777777778,12032.7777777778,0,2605.64444444444,1919.15555555556,324.444444444444,140.266666666667,0,2240.13333333333,0,3105.24444444444,317.866666666666,3387.48888888889,200.955555555555,953.288888888888,1839.13333333333,0,7287.64444444445,0,2490.2,1295.44444444444,4689.51111111111,2871.4,565.933333333333,1381.37777777778,0,90,0,2029.51111111111,0,2291.93333333333,3202.2,0,0,1525.22222222222,222.066666666667,2128.48888888889,346.133333333333,54.7555555555555,64.5333333333333,548.622222222222,631.333333333333,4322.42222222222,1789.62222222222,182.066666666667
"X1.3.1.45",0,3.33333333333333,0,69.6666666666666,0,17.9230769230769,0,0.2875,0,130.666666666667,4.23076923076923,0,0,29.5,0,0,186.711538461539,0,34.0384615384616,0,14.0769230769231,0,0,10.0769230769231,0,0,0,0,31.8076923076923,0,0,0,0,0,0,0,195.9,0,0,0,0,0,0,78.897435897436,0,8.1923076923077,35.1923076923077,0,0,0,772.333333333333,0,10.3333333333333,73.3461538461539,0,0,0,80.6,0,16.5,0,0,0,0,0,0,0,0,100.538461538462,0,0,0,0,42.7692307692308,0,0,0,0,0,9.65384615384616,0,4.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2.3.1.128",2135,1760.23333333333,1800.26666666667,4900.07777777777,220.266666666667,1959.70256410256,1956.26666666667,3999.12916666666,1264.2,4119.5,5489.45897435897,1052.55555555556,3040.26666666666,1080.4,20034,10474.8,29943.8512820513,10993.6,14688.0931623932,3499.4,10016.4307692308,46.6666666666666,1848.56666666667,440.04188034188,168.933333333333,278.133333333333,845.133333333333,5968.52222222222,1863.88974358974,7282.33333333333,5482.4,5121.17777777778,202.988888888889,314.066666666666,1440.6,1362.6,221.666666666667,4271.66666666666,6802.62222222222,1507.06666666667,26544.2222222222,6175.57777777778,3087,1026.58119658119,3535.2,514.576923076923,6989.92136752136,510.533333333333,166.6,5297.54444444444,4214,1485.08888888889,101.188888888889,3931.04957264957,113.866666666667,5911.2,2622.73333333333,128.8,2028.6,6218.03333333333,2148,3506.06666666666,2009,818.566666666666,2316.13333333333,0,3200.2,6028.73333333333,13675.1042735043,2588.06666666667,6457.26666666666,5793.2,236.6,5375.50769230769,1393.4,537.933333333333,1587.26666666667,301,3676.86666666666,767.561538461538,1834.67777777778,2925.04871794872,3461.8,203.533333333333,2214.8,1699.87777777778,295.333333333333,2739,0,135.8,639.666666666667,6733.08888888889,9199.68888888888,0,309.866666666666,2850.82222222222,851.666666666666,2986.86666666667,0,5178.4,0,8151.26666666666,834.399999999999,464.133333333333,3479.07777777778,3111.52222222222,22167,8533,690.866666666666,0,4869.53333333333,9338.33333333333,1098.06666666667,302.4,677.599999999999,214.666666666667,26848.5,180,0,61712.4333333333,0,1.4,0,0,0,4575.66666666666,531.466666666666,3577.87777777777,908.599999999999,143.733333333333,169.4,1440.13333333333,1894,4054.4,5282.13333333333,364.133333333333
"X2.7.6.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8576,0,796,0,2956,0,0,0,0,0,0,0,4538,0,0,0,0,0,0,0,0,0,0,6314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,0,0,0,0,0,0,0,0,0,0,4036,0,14,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.1.6.14",305.611111111111,702.577777777778,253.888888888889,6469.44444444445,1306.62222222222,213.935897435897,2073.28888888889,2059.10972222222,1835.7,599.955555555556,3092.7811965812,3969,726.177777777778,157.777777777778,3759.44444444445,1615.6,2589.50683760684,6357.4,225.604273504273,6805.61111111111,1646.99743589744,3037.55555555556,2572.26666666667,168.397435897436,20.1111111111111,33.1111111111111,320.011111111111,485.144444444445,495.189743589743,649.2,2815.06666666667,502.222222222222,17.6111111111111,457.788888888889,941.3,529.844444444445,298.188888888889,2059.52222222222,861.344444444445,2419.51111111111,6224.03333333333,261.966666666667,861.3,350.858974358974,1274.8,82.9102564102564,662.14358974359,474.377777777778,19.8333333333333,821.9,2967.46666666667,1326.15555555556,657.633333333333,2513.03846153846,489.755555555556,551.866666666667,1510.07777777778,15.3333333333333,480.9,3981.03333333333,4398.2,1272.78888888889,900.433333333334,810.744444444445,2088.04444444444,456,323.833333333334,463.411111111111,3503.74871794872,953.4,5111.52222222222,3179.46666666667,484.366666666667,1610.57435897436,1441.58888888889,378.9,2730.7,105.433333333333,1367.32222222222,554.094871794872,51.5222222222222,382.693162393163,2394.45555555556,5114.28888888889,304.333333333334,1357.62222222222,49.2222222222223,1385.3,3904,16.1666666666667,0,486.388888888889,10111.8222222222,0,2524.48888888889,1693.41111111111,101.388888888889,43.8333333333334,0,710.266666666667,0,970.38888888889,99.3333333333334,3192.97777777778,79.7777777777778,246.111111111111,1264.96666666667,0,7008.98888888889,0,1463.76666666667,636.722222222223,4401.92222222222,2792.2,388.466666666667,1325.15555555556,0,0,0,1367.65555555556,0,2291.56666666667,3202.2,0,0,762.611111111112,43.6666666666667,1393.57777777778,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,3442.77777777778,851.444444444445,0
"X3.1.6.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.10.1.1",4274.27777777778,3971.31111111111,3577.48888888889,14843.6194444444,1684.22222222222,3493.1,5426.88888888889,8452.42222222222,4002.9,6501.62222222222,6116.68888888889,3969,6153.11111111111,2184.84444444444,34162.1111111111,5212.4,11804.9222222222,23839,1325.68888888889,7756.67777777778,4377.96666666667,3117.55555555556,5456.33333333333,1079.36666666667,309.711111111111,509.911111111111,1768.81111111111,2917.94444444444,4274.23333333333,1689.53333333333,12213.4666666667,3809.28888888889,271.211111111111,996.188888888889,3410.9,1988.11111111111,678.188888888889,9959.52222222222,1695.74444444444,4939.24444444444,24281.5333333333,3518.76666666667,6153.3,3620.83333333333,7294,1111.33333333333,7670.96666666667,1349.57777777778,305.433333333333,7940.5,10191.4666666667,3696.85555555556,866.766666666667,9546.4,684.955555555556,3787.06666666667,6030.47777777778,236.133333333333,3958.5,12857.0666666667,9256.86666666666,7283.18888888889,4344.43333333333,1933.14444444444,6074.84444444444,456,4987.03333333333,4151.81111111111,26153.7333333333,4098.46666666667,16181.1222222222,13110.6666666667,889.966666666667,11589.4666666667,4055.32222222222,1309.83333333333,5496.96666666667,621.433333333333,7670.52222222222,881.733333333333,1153.92222222222,5469.17777777778,8844.58888888889,5424.98888888889,4101.13333333333,4255.22222222222,639.888888888889,6239.3,3904,248.966666666667,0,7770.25555555555,27235.9555555555,0,3055.68888888889,3171.01111111111,1561.38888888889,675.033333333333,0,9066.66666666666,0,14943.9888888889,1529.73333333333,3769.77777777778,1119.91111111111,4121.57777777778,8154.96666666666,0,7900.18888888889,0,10558.3,8321.38888888889,6284.32222222222,3310.6,1550.06666666667,1693.15555555556,3835.5,180,0,15335.4222222222,0,2293.96666666667,3202.2,0,0,9913.94444444444,837.133333333333,7951.17777777778,1665.76666666667,263.511111111111,310.566666666667,2640.24444444444,4103.66666666667,10939.8444444444,11242.2444444444,364.133333333333
"X3.2.2.20",497.861111111111,1548.46527777778,253.888888888889,817.850694444445,26.2222222222222,178.089743589744,232.888888888889,1327.84722222222,150.5,840.149305555556,989.463408119658,56.65625,573.840277777778,308.527777777778,3438.44444444445,421.40625,1310.49626068376,1214,1047.64610042735,191.486111111111,351.21233974359,469.618055555556,960.916666666667,191.74358974359,338.079861111111,33.1111111111111,486.048611111111,214.131944444445,1552.31810897436,0,1265.63541666667,311.565972222222,585.454861111111,460.388888888889,171.5,113.444444444445,26.3888888888889,629.034722222223,57.9444444444445,192.111111111111,1218.14583333333,367.666666666667,367.5,214.397435897436,418,66.5256410256411,478.765224358975,60.7777777777778,19.8333333333333,1338.9375,543.260416666667,163.555555555556,2026.92708333333,396.033653846154,37.6493055555556,681.135416666667,322.059027777778,724.020833333333,241.5,551.833333333334,683.458333333334,679.451388888889,239.166666666667,809.069444444445,278.444444444445,0,323.833333333334,403.173611111111,1512.8717948718,263.875,768.722222222223,689.666666666667,28.1666666666667,667.435897435898,203.388888888889,422.375,1182.6875,35.8333333333334,1561.50347222222,122.20592948718,1179.09722222222,350.81623931624,498.055555555556,145.552083333333,361.666666666667,557.753472222222,1764.31597222222,2449.8125,0,2345.16666666667,800.46875,2851.04513888889,1328.22222222222,179.28125,36.8888888888889,819.548611111111,101.388888888889,43.8333333333334,0,529.666666666667,1793.75,2526.92013888889,99.3333333333334,3835.68402777778,7369.71527777778,3575.76736111111,941.822916666667,329.96875,33.3888888888889,0,1111.63541666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,882.78125,0,594.46875,426.055555555556,1073.03125,0.166666666666667,0,0,578.0625,762.611111111112,1749.72916666667,508.777777777778,3531.63541666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,4038.87152777778,1962.03819444445,0
"X2.7.3.3",0,0,0,0,0,0,0,0,0,0,3243,901,0,0,0,0,26449.25,0,14403,0,8570,0,0,0,0,0,0,0,0,0,0,2440,0,0,0,585,0,0,0,0,0,2323,0,0,0,0,3678,0,0,0,0,0,0,0,0,4024,0,0,0,0,0,0,0,0,0,0,480,0,0,793,0,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18722,8533,0,0,0,5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.1.6.8",1984.33333333333,1646.2,1661.8,4186.4,188.8,1451.38974358974,1676.8,3353.6625,1083.6,3335.33333333333,1836.03076923077,0,2713.46666666666,1013.53333333333,16667.3333333333,1798.4,2712.86153846154,8740.79999999999,192.638461538461,475.533333333333,1217.67692307692,40,1538.53333333333,349.676923076923,144.8,238.4,724.399999999999,1216.4,1561.01721611721,0,4699.2,1653.53333333333,126.8,269.2,1234.8,729.133333333333,190,3950,417.2,1248.2,7781.99999999999,1628.4,2646,881.230769230768,3009.6,428.192307692307,2902.39230769231,437.6,142.8,4275.8,3612,1177.6,68.3999999999999,2276.54615384615,97.5999999999999,1617.6,2260.2,110.4,1738.8,4264.76666666666,1857.66666666666,3005.2,1722,561.199999999999,1993.4,0,2331.6,1844.2,10269.3384615385,1572.53333333333,5534.8,4965.6,202.8,4540.36923076923,1306.86666666667,465.466666666666,1392.44285714286,258,3151.6,62.4538461538461,551.2,2500.83846153846,3225.06666666666,131.266666666667,1898.4,1448.8,295.333333333333,2427,0,116.4,0,3641.93333333333,8562.06666666666,0,265.6,738.799999999999,729.999999999999,315.6,0,4178.2,0,6986.79999999999,715.199999999999,288.4,520.066666666666,1937.73333333333,3445,0,445.6,0,4547.26666666666,3842.33333333333,941.199999999999,259.2,580.799999999999,184,0,90,0,2792.13333333333,0,1.2,0,0,0,4575.66666666666,396.733333333333,3278.8,778.799999999999,123.2,145.2,1234.4,1894,3748.53333333333,5195.4,182.066666666667
"X3.6.3.10",305.611111111111,251.444444444445,253.888888888889,597.388888888889,26.2222222222222,160.166666666667,232.888888888889,425.222222222223,150.5,378.222222222223,176.888888888889,151.555555555556,397.777777777778,167.611111111111,1972.44444444445,283,351.722222222223,1214,26,66.6111111111112,167.166666666667,5.55555555555556,188.666666666667,60.7777777777778,20.1111111111111,33.1111111111111,100.611111111111,180.333333333333,213.166666666667,0,652.666666666667,1188.66666666667,72.6666666666667,37.3888888888889,171.5,113.444444444445,91.6888888888889,604.722222222223,59.8333333333334,192.111111111111,1091.55555555556,2178.94444444444,367.5,144.388888888889,442,58.3333333333334,446.111111111111,60.7777777777778,19.8333333333333,615.944444444445,501.666666666667,166.277777777778,30.8888888888889,1258.61111111111,13.5555555555556,224.666666666667,316.277777777778,42.2,241.5,1419.33333333333,299.333333333334,417.388888888889,239.166666666667,241.777777777778,278.444444444445,0,323.833333333334,282.611111111111,2922.22222222222,225,768.722222222223,689.666666666667,28.1666666666667,624.666666666667,203.388888888889,65.5000000000001,196.5,35.8333333333334,437.722222222223,7.33333333333334,898.333333333333,346.777777777778,498.055555555556,9.83333333333334,263.666666666667,210.833333333334,49.2222222222223,352.5,0,16.1666666666667,639.666666666667,2853.94444444444,1373.11111111111,0,36.8888888888889,2091.5,101.388888888889,2662.5,0,529.666666666667,0,970.38888888889,99.3333333333334,18.7777777777778,2997.38888888889,958.833333333333,574.166666666667,0,33.3888888888889,0,704.166666666667,636.722222222223,130.722222222222,36,80.6666666666667,25.5555555555556,0,0,0,426.055555555556,0,0.166666666666667,0,0,0,762.611111111112,43.6666666666667,581.722222222223,108.166666666667,17.1111111111111,20.1666666666667,171.444444444445,315.666666666667,573.777777777778,851.444444444445,0
"X4.3.1.3",0,0,0,0,0,3784.95440729482,0,0,0,0,72.3100303951366,553.586626139816,0,1317.71428571428,103.130699088146,0,0,9788.5714285714,0,0,0,0,0,0,0,528.69300911854,0,0,0,0,0,0,0,60.4559270516716,0,0,0,0,2843.99999999999,0,0,72.3100303951366,4454.31003039513,0,0,0,20858.7477203647,122.09726443769,0,0,0,13211.4285714285,163.586626139817,0,0,0,2176.22492401215,0,65.1975683890576,0,0,73.4954407294831,4060.57142857142,0,0,0,2595.5197568389,0,354.437689969604,0,0,0,0,141.063829787234,1740.57142857142,0,0,0,181.367781155015,212.188449848024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6043.42857142856,0,0,0,0,0,0,0,0,0,0,0,0,0
"X5.3.99.4",611.222222222222,549.888888888888,507.777777777777,1162.88888888889,52.4444444444444,320.333333333333,465.777777777777,1162.44444444444,301,1496.11111111111,4333.77777777778,901,795.555555555555,315.555555555555,6876.88888888889,565.999999999999,27151.4444444444,2428,14448.7777777778,133.222222222222,8904.33333333333,11.1111111111111,570.333333333333,94.3333333333332,40.2222222222222,66.2222222222222,201.222222222222,337.888888888889,426.333333333333,0,1305.33333333333,2958.44444444444,35.2222222222222,74.7777777777777,343,811.888888888889,52.7777777777777,1209.44444444444,115.888888888889,384.222222222222,2161.66666666666,2775.33333333333,734.999999999999,271,835.999999999999,116.666666666667,4554.33333333333,121.555555555555,39.6666666666666,2334,1003.33333333333,327.111111111111,19,611.999999999999,27.1111111111111,4473.33333333333,632.555555555555,30.6666666666666,482.999999999999,1070.66666666667,598.666666666666,834.777777777777,478.333333333333,155.888888888889,556.888888888888,0,1127.66666666667,565.222222222222,2824.66666666666,1243,1537.44444444444,1379.33333333333,56.3333333333333,1249.33333333333,406.777777777777,131,393,71.6666666666666,875.444444444444,691.666666666667,47.4444444444444,693.555555555555,996.11111111111,19.6666666666666,527.333333333333,402.444444444444,98.4444444444443,704.999999999999,0,32.3333333333333,0,972.777777777777,2656.44444444444,0,73.7777777777777,205.222222222222,202.777777777778,87.6666666666666,0,1059.33333333333,0,1940.77777777778,198.666666666666,37.5555555555555,159.555555555555,492.222222222222,19870.3333333333,8533,66.7777777777777,0,1408.33333333333,6747.44444444444,261.444444444444,71.9999999999999,161.333333333333,51.1111111111111,0,0,0,852.11111111111,0,0.333333333333333,0,0,0,1525.22222222222,87.3333333333332,1017.55555555555,216.333333333333,34.2222222222222,40.3333333333333,342.888888888889,631.333333333333,1147.55555555555,1702.88888888889,0
"X3.4.22.16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.2.1.70",0,3.33333333333333,0,45.9753086419753,0,0,0,0,0,0,0,28.1975308641975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46913580246913,0,0,10.6666666666667,0,0,0,0,0,0,0,0,10.3333333333333,0,0,0,0,0,0,0,65.1851851851851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.320987654321,0,0,32.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X3.4.24.7",20,0,0,0,0,0,0,0,0,0,0,0,0,67.75,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,0,0,0,0,0,0,24.25,17.5,0,0,0,0,0,0,13.75,0,0,0,0,36.5,0,0,0,0,0,0,39.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
