"","Soil_221","Soil_198","Soil_196","Soil_86","Soil_207","Soil_205","Soil_172","Soil_202","Soil_7","Soil_121","Soil_176","Soil_29","Soil_218","Soil_197","Soil_203","Soil_3","Soil_161","Soil_204","Soil_190","Soil_80","Soil_210","Soil_195","Soil_4","Soil_222","Soil_232","Soil_208","Soil_229","Soil_215","Soil_217","Soil_81","Soil_167","Soil_119","Soil_227","Soil_199","Soil_211","Soil_107","Soil_98","Soil_188","Soil_182","Soil_220","Soil_174","Soil_228","Soil_18","Soil_192","Soil_231","Soil_216","Soil_236","Soil_179","Soil_206","Soil_10","Soil_6","Soil_235","Soil_26","Soil_14","Soil_194","Soil_237","Soil_2","Soil_191","Soil_233","Soil_181","Soil_11","Soil_16","Soil_177","Soil_166","Soil_184","Soil_189","Soil_238","Soil_1","Soil_100","Soil_163","Soil_226","Soil_15","Soil_169","Soil_12","Soil_234","Soil_193","Soil_109","Soil_223","Soil_171","Soil_34","Soil_5","Soil_201","Soil_230","Soil_8","Soil_97","Soil_13","Soil_102","Soil_89","Soil_150","Soil_149","Soil_142","Soil_94","Soil_17","Soil_152","Soil_126","Soil_85","Soil_108","Soil_139","Soil_144","Soil_95","Soil_141","Soil_129","Soil_125","Soil_87","Soil_143","Soil_116","Soil_83","Soil_111","Soil_128","Soil_156","Soil_140","Soil_115","Soil_130","Soil_146","Soil_124","Soil_112","Soil_148","Soil_88","Soil_154","Soil_122","Soil_137","Soil_135","Soil_147","Soil_155","Soil_145","Soil_110","Soil_84","Soil_127","Soil_136","Soil_138","Soil_96","Soil_134","Soil_114","Soil_101","Soil_99","Soil_123"
"X1.1.1.14",602.666666666667,620.633333333333,553.866666666667,2994.93333333333,125.866666666667,17036.2496453901,1117.86666666667,3673.86666666667,722.4,5769.5,4189.96241134752,19.8723404255319,1307.2,2532.46666666667,23732.3687943262,18235.2,1698.26666666667,7419.2,85.0666666666667,6199.46666666667,802.4,26.6666666666667,3650.83333333333,226.4,96.5333333333333,177.912056737589,482.933333333333,9886.93333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,181.636879432624,823.2,193.866666666667,126.666666666667,1286.66666666667,12906.1333333333,382.133333333333,11404,1088.19574468085,1780.59574468085,0,2006.4,280,21444.1191489362,296.116312056738,95.2,8440.7,2483,785.066666666667,51.4723404255319,1468.8,65.0666666666667,1078.4,7756.64397163121,73.6,1161.54042553191,4145.06666666667,7680.66666666667,2006.10496453901,1856,6224.13333333333,1290.93333333333,0,4127.63404255319,8666.13333333333,6791.92340425532,890.133333333333,3689.86666666667,3310.4,135.2,8457.46382978723,346.133333333333,1495.06666666667,816.533333333333,172,2107.57730496454,5167.8170212766,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,34805,0,77.6,0,2894.4,2370.93333333333,2868.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,16070.5,4657.86666666667,476.8,702.933333333333,165.6,54391.7666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,19672,0,9249,0,22099.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X1.1.1.141",602.666666666667,738.133333333333,553.866666666667,2892.93333333333,125.866666666667,5660.44113475177,1117.86666666667,4453.86666666667,722.4,7692,6033.76028368794,29.8085106382979,1307.2,2532.46666666667,31064.219858156,4689.6,1698.26666666667,6225.2,85.0666666666667,1777.46666666667,802.4,26.6666666666667,2398.13333333333,226.4,96.5333333333333,187.401418439716,482.933333333333,3079.93333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,182.721985815603,823.2,193.866666666667,126.666666666667,1286.66666666667,3435.13333333333,382.133333333333,5188,1089.49361702128,1788.89361702128,0,2006.4,280,21611.7787234043,298.30780141844,95.2,12023.2,2483,785.066666666667,54.4085106382979,1468.8,65.0666666666667,1078.4,3627.89929078014,73.6,1162.71063829787,4145.06666666667,246.666666666667,2007.42411347518,1148,374.133333333333,1290.93333333333,0,4148.25106382979,2612.13333333333,6798.28510638298,890.133333333333,3689.86666666667,3310.4,135.2,3005.99574468085,346.133333333333,289.866666666667,816.533333333333,172,2110.83262411348,46.6255319148936,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,34805,0,77.6,0,2894.4,2370.93333333333,2868.5,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,16070.5,4657.86666666667,476.8,702.933333333333,165.6,54391.7666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,10576,0,9249,0,22099.9333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X1.1.1.156",0,0,0,255,0,5580.3829787234,0,0,0,0,2.59574468085106,19.8723404255319,0,1132.5,3.70212765957447,681.6,90,0,0,0,0,0,1735.2,0,0,18.9787234042553,0,0,0,0,0,0,0,2.17021276595745,0,0,0,0,0,0,0,2.59574468085106,16.5957446808511,0,0,0,30569.3191489362,4.38297872340426,0,0,37.5,0,5.87234042553191,0,0,0,3223.51063829787,0,2.34042553191489,0,0,2.63829787234043,0,0,0,0,3839.23404255319,0,12.7234042553191,0,0,0,0,5.06382978723404,0,1205.2,0,0,6.51063829787234,7.61702127659574,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15864,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X1.1.1.157",904,731.2,830.8,4288.4,188.8,10377.1829787234,1676.8,4184.8,1083.6,5386,3151.39574468085,19.8723404255319,1960.8,2666.2,23135.7021276596,9860,2552.4,9536.8,127.6,3403.2,1203.6,40,3788.4,339.6,144.8,257.378723404255,724.4,5754.4,1468.4,0,4699.2,589.2,126.8,271.370212765957,1234.8,290.8,190,1930,6731.2,573.2,9854,1630.99574468085,2662.59574468085,0,3009.6,420,21920.5191489362,441.982978723404,142.8,6570.8,3687,1177.6,74.2723404255319,2203.2,97.6,1617.6,5717.71063829787,110.4,1741.14042553192,6217.6,2848,3007.83829787234,1958,2511.2,1936.4,0,4904.83404255319,4927.2,10181.5234042553,1335.2,5534.8,4965.6,202.8,6320.66382978723,519.2,1640,1224.8,258,3158.11063829787,2110.4170212766,2453.2,2496.8,1420.4,433.6,1898.4,1448.8,0,35429,0,116.4,0,4341.6,3556.4,2868.5,265.6,738.8,730,315.6,0,6001.2,16070.5,6986.8,715.2,1054.4,248.4,55313.9,0,0,1471.6,0,1933.6,132,941.2,259.2,580.8,184,0,540,0,1414.8,0,1.2,13608,0,9249,0,22369.4,1356.8,778.8,123.2,145.2,1234.4,0,1835.2,520.4,1092.4
"X1.1.1.169",301.333333333333,275.066666666667,276.933333333333,1599.46666666667,62.9333333333333,6586.31631205674,558.933333333333,1602.93333333333,361.2,2308,1543.52907801418,19.8723404255319,653.6,1266.23333333333,9669.03546099291,4829.6,874.133333333333,3311.6,42.5333333333333,1625.73333333333,401.2,13.3333333333333,1680.66666666667,113.2,48.2666666666667,98.445390070922,241.466666666667,2674.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,91.9035460992908,411.6,96.9333333333333,63.3333333333333,643.333333333333,3296.06666666667,191.066666666667,3630,545.395744680851,898.595744680851,0,1003.2,140,20967.7191489362,150.249645390071,47.6,3145.6,1241.5,392.533333333333,28.6723404255319,734.4,32.5333333333333,539.2,3576.57730496454,36.8,581.940425531915,2072.53333333333,1362.33333333333,1004.37163120567,692,1162.06666666667,645.466666666667,0,3350.43404255319,2315.06666666667,3402.32340425532,445.066666666667,1844.93333333333,1655.2,67.6,2413.26382978723,173.066666666667,747.533333333333,408.266666666667,86,1057.04397163121,1050.2170212766,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,17402.5,0,38.8,0,1447.2,1185.46666666667,1434.25,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,8035.25,2328.93333333333,238.4,351.466666666667,82.8,27195.8833333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,12092,0,4624.5,0,11049.9666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X1.1.1.17",0,0,0,51,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,1132.5,1.85106382978723,340.8,10,0,0,0,0,0,867.6,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,37.5,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,602.6,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,16778.5,0,0,0,0,0,1434.25,0,0,0,0,0,0,8035.25,0,0,0,0,26273.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,4624.5,0,10780.5,0,0,0,0,0,0,0,0,0
"X1.1.1.170",301.333333333333,228.066666666667,276.933333333333,1650.46666666667,62.9333333333333,14159.5078014184,558.933333333333,1290.93333333333,361.2,1539,807.82695035461,29.8085106382979,653.6,2398.73333333333,6738.88652482269,9458.4,864.133333333333,3709.6,42.5333333333333,3099.73333333333,401.2,13.3333333333333,2355.26666666667,113.2,48.2666666666667,107.93475177305,241.466666666667,4943.46666666667,489.466666666667,0,1566.4,196.4,42.2666666666667,92.9886524822695,411.6,96.9333333333333,63.3333333333333,643.333333333333,6453.06666666667,191.066666666667,6738,546.693617021277,906.893617021277,0,1003.2,140,31213.3787234043,152.441134751773,47.6,1712.6,1279,392.533333333333,31.6085106382979,734.4,32.5333333333333,539.2,6729.83262411348,36.8,583.110638297872,2072.53333333333,5079.33333333333,1005.69078014184,1046,4087.06666666667,645.466666666667,0,4637.05106382979,4333.06666666667,3408.68510638298,445.066666666667,1844.93333333333,1655.2,67.6,5142.79574468085,173.066666666667,1350.13333333333,408.266666666667,86,1060.29929078014,1054.02553191489,817.733333333333,832.266666666667,473.466666666667,144.533333333333,632.8,482.933333333333,0,34181,0,38.8,0,1447.2,1185.46666666667,2868.5,88.5333333333333,246.266666666667,243.333333333333,105.2,0,2000.4,16070.5,2328.93333333333,238.4,351.466666666667,82.8,53469.6333333333,0,0,490.533333333333,0,644.533333333333,44,313.733333333333,86.4,193.6,61.3333333333333,0,180,0,471.6,0,0.4,21928,0,9249,0,21830.4666666667,452.266666666667,259.6,41.0666666666667,48.4,411.466666666667,0,611.733333333333,173.466666666667,364.133333333333
"X1.1.1.173",0,0,0,102,0,3710.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,10,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,20323.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,2143.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,2552.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.2",3013.33333333333,3408.66666666667,2769.33333333333,15586.6666666667,629.333333333333,62184.3971631206,5589.33333333333,20397.3333333333,3612,33846,25748.0992907801,158.978723404255,6536,1337.33333333333,137730.95035461,19160,8641.33333333333,30728,425.333333333333,7413.33333333333,4012,133.333333333333,10832.6666666667,1132,482.666666666667,946.496453900709,2414.66666666667,13130.6666666667,4894.66666666667,0,15664,1964,422.666666666667,914.695035460993,4116,969.333333333333,633.333333333333,6433.33333333333,14018.6666666667,1910.66666666667,38372,5448.76595744681,8952.76595744681,0,10032,1400,168694.553191489,1493.7304964539,476,51518,12040,3925.33333333333,274.978723404255,7344,325.333333333333,5392,32826.7517730496,368,5814.72340425532,20725.3333333333,16101.3333333333,10038.4397163121,7156,13570.6666666667,6454.66666666667,0,28357.8723404255,11042.6666666667,33997.7872340426,4450.66666666667,18449.3333333333,16552,676,25940.5106382979,1730.66666666667,1449.33333333333,4082.66666666667,860,10557.4184397163,8436.93617021277,8177.33333333333,8322.66666666667,4734.66666666667,1445.33333333333,6328,4829.33333333333,0,6240,0,388,0,14472,11854.6666666667,0,885.333333333333,2462.66666666667,2433.33333333333,1052,0,20004,0,23289.3333333333,2384,3514.66666666667,828,9221.33333333333,0,0,4905.33333333333,0,6445.33333333333,440,3137.33333333333,864,1936,613.333333333333,0,1800,0,4716,0,4,102800,0,0,0,2694.66666666667,4522.66666666667,2596,410.666666666667,484,4114.66666666667,0,6117.33333333333,1734.66666666667,3641.33333333333
"X1.1.1.205",150.666666666667,184.533333333333,138.466666666667,748.733333333333,31.4666666666667,8045.65815602837,279.466666666667,1113.46666666667,180.6,1923,1508.76453900709,9.93617021276596,326.8,1199.36666666667,7766.51773049645,9017.2,432.066666666667,2252.8,21.2666666666667,3023.86666666667,200.6,6.66666666666667,1467.13333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,4740.73333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,6383.53333333333,95.5333333333333,4405,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,3005.8,639.5,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,3515.78865248227,18.4,290.970212765957,1036.26666666667,3778.66666666667,502.185815602837,641,3018.53333333333,322.733333333333,0,1675.2170212766,4184.53333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,3479.13191489362,86.5333333333333,675.066666666667,204.133333333333,43,528.521985815603,1037.6085106383,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,17090.5,0,19.4,0,723.6,592.733333333333,1434.25,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,8035.25,1164.46666666667,119.2,175.733333333333,41.4,26734.8166666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,9836,0,4624.5,0,10915.2333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X1.1.1.206",0,141,0,153,0,7451.1914893617,0,936,0,2307,2212.29787234043,9.93617021276596,0,0,8797.85106382979,4288,10,398,0,1474,0,0,579,0,0,9.48936170212766,0,2269,0,0,0,0,0,1.08510638297872,0,0,0,0,3157,0,1036,1.29787234042553,8.29787234042553,0,0,0,30401.6595744681,2.19148936170213,0,4299,0,0,2.93617021276596,0,0,0,3897.25531914894,0,1.17021276595745,0,1239,1.31914893617021,118,975,0,0,3818.6170212766,2018,6.36170212765957,0,0,0,0,911.531914893617,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17380,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.208",0,0,0,357,0,3740.3829787234,0,0,0,0,2.59574468085106,19.8723404255319,0,0,3.70212765957447,0,160,0,0,0,0,0,0,0,0,18.9787234042553,0,0,0,0,0,0,0,2.17021276595745,0,0,0,0,0,0,0,2.59574468085106,16.5957446808511,0,0,0,20491.3191489362,4.38297872340426,0,0,0,0,5.87234042553191,0,0,0,2160.51063829787,0,2.34042553191489,0,0,2.63829787234043,0,0,0,0,2573.23404255319,0,12.7234042553191,0,0,0,0,5.06382978723404,0,0,0,0,6.51063829787234,7.61702127659574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.21",2260,2063,2077,11741,472,73156.7872340426,4192,12022,2709,17310,11589.4468085106,248.404255319149,4902,6665.5,72536.2765957447,90674,6481,29812,319,30618,3009,100,14774,849,362,833.234042553192,1811,48421,3671,0,11748,1473,317,700.127659574468,3087,727,475,4825,64183,1433,34995,4103.44680851064,6822.44680851064,0,7524,1050,209324.489361702,1148.78723404255,357,23592,9217.5,2944,244.404255319149,5508,244,4044,37494.3829787234,276,4376.25531914894,15544,19510,7545.97872340426,6075,16028,4841,0,31664.4255319149,42588,25581.0425531915,3338,13837,12414,507,24942.2978723404,1298,7113,3062,645,7960.3829787234,20727.2127659574,6133,6242,3551,1084,4746,3622,0,88572.5,0,291,0,10854,8891,7171.25,664,1847,1825,789,0,15003,40176.25,17467,1788,2636,621,138284.75,0,0,3679,0,4834,330,2353,648,1452,460,0,1350,0,3537,0,3,128500,0,23122.5,0,55923.5,3392,1947,308,363,3086,0,4588,1301,2731
"X1.1.1.215",150.666666666667,184.533333333333,138.466666666667,850.733333333333,31.4666666666667,2312.46666666667,279.466666666667,1113.46666666667,180.6,1923,1507.46666666667,0,326.8,66.8666666666667,7764.66666666667,100.4,422.066666666667,1456.8,21.2666666666667,75.8666666666667,200.6,6.66666666666667,599.533333333333,56.6,24.1333333333333,39.7333333333333,120.733333333333,202.733333333333,244.733333333333,0,783.2,98.2,21.1333333333333,44.8666666666667,205.8,48.4666666666667,31.6666666666667,321.666666666667,69.5333333333333,95.5333333333333,1297,271.4,441,0,501.6,70,10316.2,72.9333333333333,23.8,3005.8,602,196.266666666667,11.4,367.2,16.2666666666667,269.6,1425.53333333333,18.4,289.8,1036.26666666667,61.6666666666667,500.866666666667,287,93.5333333333333,322.733333333333,0,1654.6,148.533333333333,1694.8,222.533333333333,922.466666666667,827.6,33.8,749.6,86.5333333333333,72.4666666666667,204.133333333333,43,525.266666666667,8.8,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,312,0,19.4,0,723.6,592.733333333333,0,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,0,1164.46666666667,119.2,175.733333333333,41.4,461.066666666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,5288,0,0,0,134.733333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X1.1.1.216",0,0,0,0,0,1870.1914893617,0,0,0,0,1.29787234042553,9.93617021276596,0,0,1.85106382978723,0,20,0,0,0,0,0,0,0,0,9.48936170212766,0,0,0,0,0,0,0,1.08510638297872,0,0,0,0,0,0,0,1.29787234042553,8.29787234042553,0,0,0,10245.6595744681,2.19148936170213,0,0,0,0,2.93617021276596,0,0,0,1080.25531914894,0,1.17021276595745,0,0,1.31914893617021,0,0,0,0,1286.6170212766,0,6.36170212765957,0,0,0,0,2.53191489361702,0,0,0,0,3.25531914893617,3.80851063829787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5288,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.22",452,412.6,415.4,2399.2,94.4,18432.1234042553,838.4,2404.4,541.8,3462,2323.08085106383,89.4255319148936,980.4,3598.1,14514.6595744681,14187.6,1296.2,5564.4,63.8,4649.6,601.8,20,3822.4,169.8,72.4,204.604255319149,362.2,7415.2,734.2,0,2349.6,294.6,63.4,144.365957446808,617.4,145.4,95,965,9679.6,286.6,6999,825.88085106383,1397.68085106383,0,1504.8,210,62691.5361702128,238.523404255319,71.4,4718.4,1918.5,588.8,60.6255319148936,1101.6,48.8,808.8,9693.89787234043,55.2,879.931914893617,3108.8,3902,1514.47234042553,1215,3205.6,968.2,0,8947.35319148936,6499.6,5141.65531914894,667.6,2767.4,2482.8,101.4,4998.58723404255,259.6,2025.2,612.4,129,1605.09787234043,3135.67659574468,1226.6,1248.4,710.2,216.8,949.2,724.4,0,51271.5,0,58.2,0,2170.8,1778.2,4302.75,132.8,369.4,365,157.8,0,3000.6,24105.75,3493.4,357.6,527.2,124.2,80204.45,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,36276,0,13873.5,0,32745.7,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X1.1.1.250",452,459.6,415.4,2093.2,94.4,5188.5914893617,838.4,2716.4,541.8,4231,3049.69787234043,9.93617021276596,980.4,200.6,17431.8510638298,301.2,1266.2,4370.4,63.8,227.6,601.8,20,1412.6,169.8,72.4,128.689361702128,362.2,608.2,734.2,0,2349.6,294.6,63.4,135.685106382979,617.4,145.4,95,965,208.6,286.6,4927,815.497872340425,1331.29787234043,0,1504.8,210,10960.2595744681,220.991489361702,71.4,6151.4,1806,588.8,37.136170212766,1101.6,48.8,808.8,2858.85531914894,55.2,870.570212765958,3108.8,1424,1503.91914893617,979,1255.6,968.2,0,2452.4170212766,445.6,5090.76170212766,667.6,2767.4,2482.8,101.4,3160.33191489362,259.6,217.4,612.4,129,1579.05531914894,1055.2085106383,1226.6,1248.4,710.2,216.8,949.2,724.4,0,936,0,58.2,0,2170.8,1778.2,0,132.8,369.4,365,157.8,0,3000.6,0,3493.4,357.6,527.2,124.2,1383.2,0,0,735.8,0,966.8,66,470.6,129.6,290.4,92,0,270,0,707.4,0,0.6,6804,0,0,0,404.2,678.4,389.4,61.6,72.6,617.2,0,917.6,260.2,546.2
"X1.1.1.252",0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X1.1.1.27",602.666666666667,550.133333333333,553.866666666667,2994.93333333333,125.866666666667,9370.63262411348,1117.86666666667,3205.86666666667,722.4,4616,3087.05815602837,39.7446808510638,1307.2,267.466666666667,19338.0709219858,401.6,1688.26666666667,5827.2,85.0666666666667,303.466666666667,802.4,26.6666666666667,1626.13333333333,226.4,96.5333333333333,196.890780141844,482.933333333333,810.933333333333,978.933333333333,0,3132.8,392.8,84.5333333333333,183.807092198582,823.2,193.866666666667,126.666666666667,1286.66666666667,278.133333333333,382.133333333333,5188,1090.7914893617,1797.1914893617,0,2006.4,280,41935.4382978723,300.499290780142,95.2,6291.2,2408,785.066666666667,57.3446808510638,1468.8,65.0666666666667,1078.4,5771.15460992908,73.6,1163.88085106383,4145.06666666667,246.666666666667,2008.74326241135,1148,374.133333333333,1290.93333333333,0,6700.86808510638,594.133333333333,6804.64680851064,890.133333333333,3689.86666666667,3310.4,135.2,3008.52765957447,346.133333333333,289.866666666667,816.533333333333,172,2114.08794326241,50.4340425531915,1635.46666666667,1664.53333333333,946.933333333333,289.066666666667,1265.6,965.866666666667,0,1248,0,77.6,0,2894.4,2370.93333333333,0,177.066666666667,492.533333333333,486.666666666667,210.4,0,4000.8,0,4657.86666666667,476.8,702.933333333333,165.6,1844.26666666667,0,0,981.066666666667,0,1289.06666666667,88,627.466666666667,172.8,387.2,122.666666666667,0,360,0,943.2,0,0.8,21152,0,0,0,538.933333333333,904.533333333333,519.2,82.1333333333333,96.8,822.933333333333,0,1223.46666666667,346.933333333333,728.266666666667
"X1.1.1.28",150.666666666667,184.533333333333,138.466666666667,748.733333333333,31.4666666666667,2342.65815602837,279.466666666667,1113.46666666667,180.6,1923,1508.76453900709,9.93617021276596,326.8,66.8666666666667,7766.51773049645,100.4,422.066666666667,1456.8,21.2666666666667,75.8666666666667,200.6,6.66666666666667,599.533333333333,56.6,24.1333333333333,49.222695035461,120.733333333333,202.733333333333,244.733333333333,0,783.2,98.2,21.1333333333333,45.9517730496454,205.8,48.4666666666667,31.6666666666667,321.666666666667,69.5333333333333,95.5333333333333,1297,272.697872340426,449.297872340426,0,501.6,70,10483.8595744681,75.1248226950355,23.8,3005.8,602,196.266666666667,14.336170212766,367.2,16.2666666666667,269.6,1442.78865248227,18.4,290.970212765957,1036.26666666667,61.6666666666667,502.185815602837,287,93.5333333333333,322.733333333333,0,1675.2170212766,148.533333333333,1701.16170212766,222.533333333333,922.466666666667,827.6,33.8,752.131914893617,86.5333333333333,72.4666666666667,204.133333333333,43,528.521985815603,12.6085106382979,408.866666666667,416.133333333333,236.733333333333,72.2666666666667,316.4,241.466666666667,0,312,0,19.4,0,723.6,592.733333333333,0,44.2666666666667,123.133333333333,121.666666666667,52.6,0,1000.2,0,1164.46666666667,119.2,175.733333333333,41.4,461.066666666667,0,0,245.266666666667,0,322.266666666667,22,156.866666666667,43.2,96.8,30.6666666666667,0,90,0,235.8,0,0.2,5288,0,0,0,134.733333333333,226.133333333333,129.8,20.5333333333333,24.2,205.733333333333,0,305.866666666667,86.7333333333333,182.066666666667
"X1.1.1.29",0,0,0,306,0,11221.1489361702,0,0,0,0,7.78723404255319,59.6170212765957,0,0,11.1063829787234,0,20,0,0,0,0,0,0,0,0,56.936170212766,0,0,0,0,0,0,0,6.51063829787234,0,0,0,0,0,0,0,7.78723404255319,49.7872340425532,0,0,0,61473.9574468085,13.1489361702128,0,0,0,0,17.6170212765957,0,0,0,6481.53191489362,0,7.02127659574468,0,0,7.91489361702128,0,0,0,0,7719.70212765957,0,38.1702127659574,0,0,0,0,15.1914893617021,0,0,0,0,19.531914893617,22.8510638297872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31728,0,0,0,0,0,0,0,0,0,0,0,0,0
